23.63591632187622,36.46821490673444,1
21.78020031891186,33.213397759738264,1
25.20630552859312,36.558816149350534,1
24.73645685241186,35.33291181124776,1
23.79257560586339,38.10372825362463,1
24.557612968127465,36.73144402805611,1
25.813562951888365,35.561029988644336,1
24.923378667802954,34.463907946680294,1
25.311244044578427,34.117212558131975,1
22.819091361866796,34.25516433025548,1
22.723629043769336,34.83845262048311,1
25.82936770950206,33.16210202637511,1
24.385289647525166,37.335669057387726,1
26.525412887538252,35.2192205449002,1
22.980962976720388,35.3191819848619,1
25.17676132371397,34.393601274285054,1
24.68867147060795,35.363481550256644,1
23.02865997158701,35.4082866561793,1
23.868174335146136,35.449698119416254,1
26.388368121945867,35.62090746957761,1
25.567802785102412,35.66631613405574,1
23.99071038023876,35.06411342600334,1
23.792145242488125,35.107650004447365,1
24.111063562798908,31.418267572382227,1
24.587154114074174,35.61397200548726,1
21.65956855815321,36.81907508404582,1
24.87225986527509,36.149522366845794,1
22.121125492746756,34.690328304537594,1
26.517189386365075,34.7011323493234,1
23.388322747322558,36.769999842308025,1
20.240420339246214,33.87654102727224,1
24.59096971887165,33.61859674823029,1
25.116586706562245,36.20121874558056,1
25.557501503948984,36.39246631338593,1
24.387651550868913,33.2827564295772,1
22.826788929142136,37.16482263385777,1
24.609041154081922,36.104823979389685,1
23.619820901736276,36.98566859418098,1
25.15076144887497,33.89409391341271,1
24.47796159427686,35.32146634770389,1
24.004087953898246,35.618803262029324,1
22.493387946548573,36.78517041843648,1
22.42591934771403,34.789785253591695,1
22.15365577923418,37.131777154514445,1
24.991105175469915,34.10979431232785,1
25.5491811833759,33.52624549604696,1
20.216002852334192,33.41610156154373,1
25.922634453956498,35.2215760062586,1
26.5173046073707,35.18452932633369,1
21.23487155577698,36.5105588800243,1
21.735098682375444,36.51127780882874,1
24.686621418656394,33.104763826036056,1
27.194383786280955,36.267507265697255,1
22.943474306364404,37.07911595862419,1
23.506242342727596,34.65976495915212,1
23.982852691650397,36.01635437187656,1
22.69081372502663,35.561787418827784,1
25.23472228644244,32.641361593924174,1
25.094170820930774,34.58523945069137,1
25.102866296361412,33.30022994232253,1
25.276930013476704,35.131360854176535,1
25.31359693611633,35.516462459726284,1
23.729020953235672,40.1471703193656,1
24.77859198674412,34.15166673260206,1
24.601954468608902,32.78817486174627,1
23.10295249458573,34.771846982043876,1
23.846379201803554,36.1414458257896,1
23.783158802270272,36.043496466883504,1
24.961373776424374,33.9228476372155,1
25.023623126719983,34.28266788814326,1
23.062887108583702,35.04075442599907,1
23.114574183632723,35.530813208835745,1
23.64067859798334,38.192278809575996,1
23.631672104136165,34.52980905331491,1
21.989953947825015,33.64590281447322,1
